y_true,probs,account_id,y_pred,profit,conf,threshold,interest_rate
0.0,0.0048279553,11054.0,0,7227.729801602982,tn,0.3,0.01
0.0,0.0013467798,11065.0,0,4207.7867088942,tn,0.3,0.01
0.0,0.0013082537,11069.0,0,4648.645679695197,tn,0.3,0.01
0.0,0.0022824404,11079.0,0,973.3069306930702,tn,0.3,0.01
0.0,0.012844774,11096.0,0,10352.36883348052,tn,0.3,0.01
0.0,0.0063201683,11111.0,0,3180.4990425128344,tn,0.3,0.01
0.0,0.5797518,11135.0,1,0.0,fn,0.3,0.01
0.0,0.0047829673,11138.0,0,1770.9910793059535,tn,0.3,0.01
0.0,0.0028971748,11141.0,0,444.95049504950293,tn,0.3,0.01
0.0,0.0014417595,11186.0,0,19047.776241855405,tn,0.3,0.01
0.0,0.04140118,11231.0,0,883.9603960396053,tn,0.3,0.01
0.0,0.062098622,11244.0,0,3069.087344378,tn,0.3,0.01
0.0,0.091506675,11265.0,0,522.6534653465351,tn,0.3,0.01
0.0,0.0025852607,11271.0,0,1979.871241510984,tn,0.3,0.01
0.0,0.009582637,11317.0,0,15407.70281236159,tn,0.3,0.01
0.0,0.010875288,11327.0,0,771.7643368297213,tn,0.3,0.01
0.0,0.0030063703,11328.0,0,13610.962567563402,tn,0.3,0.01
0.0,0.04592777,11349.0,0,20378.587087678374,tn,0.3,0.01
0.0,0.0060718446,11359.0,0,534.8910891089108,tn,0.3,0.01
0.0,0.0025255387,11362.0,0,2549.8488383491785,tn,0.3,0.01
0.0,0.0050883754,2.0,0,1595.074208410937,tn,0.4,0.01
1.0,0.3498748,19.0,0,-9892.158415841584,fp,0.4,0.01
0.0,0.003226966,25.0,0,299.76237623762427,tn,0.4,0.01
1.0,0.9949655,37.0,1,0.0,tp,0.4,0.01
0.0,0.0022978561,38.0,0,4320.880573350863,tn,0.4,0.01
0.0,0.01932322,67.0,0,3270.0676404274127,tn,0.4,0.01
0.0,0.0011435079,97.0,0,1018.5742574257456,tn,0.4,0.01
1.0,0.99148285,103.0,1,0.0,tp,0.4,0.01
0.0,0.026805362,105.0,0,13762.388579532795,tn,0.4,0.01
0.0,0.0010402288,110.0,0,4781.336110515287,tn,0.4,0.01
0.0,0.0036197004,132.0,0,875.6435643564328,tn,0.4,0.01
0.0,0.004092708,173.0,0,1037.7029702970322,tn,0.4,0.01
0.0,0.0035246022,176.0,0,271.8415841584174,tn,0.4,0.01
0.0,0.0028880427,226.0,0,1082.6138613861403,tn,0.4,0.01
0.0,0.0014880635,276.0,0,4732.6333954834845,tn,0.4,0.01
0.0,0.022329737,290.0,0,4826.575308853557,tn,0.4,0.01
0.0,0.0009613667,303.0,0,3316.0196408622433,tn,0.4,0.01
0.0,0.010702786,309.0,0,3560.465526631975,tn,0.4,0.01
0.0,0.0062356517,314.0,0,1317.0120576414047,tn,0.4,0.01
0.0,0.0033556023,319.0,0,17909.161273109727,tn,0.4,0.01
0.0,0.0017986713,330.0,0,12938.293455009873,tn,0.4,0.01
0.0,0.022992376,339.0,0,22716.970258785237,tn,0.4,0.01
0.0,0.0021261526,344.0,0,4900.994865470522,tn,0.4,0.01
1.0,0.9934744,347.0,1,0.0,tp,0.4,0.01
0.0,0.007770405,349.0,0,423.9207920792105,tn,0.4,0.01
0.0,0.006163735,378.0,0,11182.305575405102,tn,0.4,0.01
1.0,0.0026794726,426.0,0,-40625.152974525656,fp,0.4,0.01
0.0,0.102487594,440.0,0,3288.8887242323835,tn,0.4,0.01
1.0,0.9419266,442.0,1,0.0,tp,0.4,0.01
1.0,0.0110614775,472.0,0,-37930.12449759827,fp,0.4,0.01
0.0,0.010756894,501.0,0,12763.55347317725,tn,0.4,0.01
0.0,0.0039880103,525.0,0,8209.111206327187,tn,0.4,0.01
0.0,0.0022240703,544.0,0,1796.0545044603496,tn,0.4,0.01
0.0,0.0017324638,666.0,0,124.15841584158443,tn,0.4,0.01
0.0,0.00078763446,675.0,0,4962.148099086015,tn,0.4,0.01
0.0,0.011839752,718.0,0,761.8217821782164,tn,0.4,0.01
0.0,0.051009215,785.0,0,4590.76026908643,tn,0.4,0.01
0.0,0.0042201765,789.0,0,2850.619953463378,tn,0.4,0.01
1.0,0.101099,790.0,0,-23415.241720777154,fp,0.4,0.01
1.0,0.99568826,808.0,1,0.0,tp,0.4,0.01
0.0,0.010920617,813.0,0,240.7128712871272,tn,0.4,0.01
0.0,0.0014908207,816.0,0,958.0848936378825,tn,0.4,0.01
0.0,0.1940958,817.0,0,26135.72722376586,tn,0.4,0.01
0.0,0.011000589,825.0,0,525.5049504950512,tn,0.4,0.01
0.0,0.16578697,846.0,0,3686.6879717674747,tn,0.4,0.01
0.0,0.004681669,854.0,0,3403.1382755866944,tn,0.4,0.01
0.0,0.12780207,873.0,0,8663.374762195366,tn,0.4,0.01
0.0,0.011575775,915.0,0,12078.612404655258,tn,0.4,0.01
0.0,0.038738824,938.0,0,1080.3737938737759,tn,0.4,0.01
0.0,0.0024360942,940.0,0,13797.334327153512,tn,0.4,0.01
0.0,0.0018766946,960.0,0,9175.897101068113,tn,0.4,0.01
0.0,0.0017612173,993.0,0,5276.65044339429,tn,0.4,0.01
0.0,0.014101013,1004.0,0,5544.698230905371,tn,0.4,0.01
0.0,0.0026451803,1011.0,0,9900.99972822328,tn,0.4,0.01
0.0,0.00844528,1012.0,0,-10580.21390059798,tn,0.4,0.01
0.0,0.0019135417,1068.0,0,12288.887897971232,tn,0.4,0.01
0.0,0.012783958,1071.0,0,12288.887897971232,tn,0.4,0.01
0.0,0.0070626345,1083.0,0,1499.1966192403997,tn,0.4,0.01
0.0,0.087571055,1093.0,0,15026.625418289506,tn,0.4,0.01
1.0,0.77822566,1106.0,1,0.0,tp,0.4,0.01
0.0,0.026238402,1166.0,0,5815.489458281052,tn,0.4,0.01
0.0,0.0057464037,1242.0,0,2532.8246250367665,tn,0.4,0.01
0.0,0.0072950386,1244.0,0,1400.961711688964,tn,0.4,0.01
1.0,0.9884322,1247.0,1,0.0,tp,0.4,0.01
0.0,0.012516034,1250.0,0,7126.549883658445,tn,0.4,0.01
0.0,0.0037983204,1252.0,0,4356.775485998776,tn,0.4,0.01
0.0,0.004943227,1256.0,0,2089.9817276698886,tn,0.4,0.01
0.0,0.07717087,1270.0,0,2199.033459154176,tn,0.4,0.01
0.0,0.006395413,1284.0,0,519.9207920792105,tn,0.4,0.01
0.0,0.14921774,1318.0,0,5456.821592913155,tn,0.4,0.01
0.0,0.0032743332,1329.0,0,232.87128712871345,tn,0.4,0.01
0.0,0.0464541,1374.0,0,15183.95266933483,tn,0.4,0.01
0.0,0.001597923,1375.0,0,893.2983040878316,tn,0.4,0.01
0.0,0.027632052,1389.0,0,2472.2940888148296,tn,0.4,0.01
0.0,0.0072696744,1407.0,0,2472.2940888148296,tn,0.4,0.01
0.0,0.94711995,1447.0,1,0.0,fn,0.4,0.01
0.0,0.0013215735,1480.0,0,3626.23476052146,tn,0.4,0.01
0.0,0.84079814,1498.0,1,0.0,fn,0.4,0.01
1.0,0.9958742,1527.0,1,0.0,tp,0.4,0.01
0.0,0.0083433855,1528.0,0,7456.18793346762,tn,0.4,0.01
0.0,0.0016772242,1580.0,0,3827.6106264091795,tn,0.4,0.01
1.0,0.9968616,1583.0,1,0.0,tp,0.4,0.01
0.0,0.0062697306,1603.0,0,781.5445544554532,tn,0.4,0.01
0.0,0.004279897,1638.0,0,1265.4665228899103,tn,0.4,0.01
0.0,0.002259657,1656.0,0,7405.618459917343,tn,0.4,0.01
0.0,0.011006042,1698.0,0,4174.669681966741,tn,0.4,0.01
0.0,0.022538384,1718.0,0,3394.4389765709348,tn,0.4,0.01
0.0,0.03754388,1762.0,0,7297.995972050907,tn,0.4,0.01
0.0,0.0026390988,1766.0,0,1458.9414305411337,tn,0.4,0.01
0.0,0.013674659,1772.0,0,5963.965082048875,tn,0.4,0.01
0.0,0.0045757946,1776.0,0,851.2106656210162,tn,0.4,0.01
1.0,0.98669225,1787.0,1,0.0,tp,0.4,0.01
0.0,0.0039928337,1801.0,0,4880.859049928142,tn,0.4,0.01
0.0,0.008789962,1808.0,0,15045.354852937802,tn,0.4,0.01
0.0,0.010859726,1811.0,0,11622.026445687952,tn,0.4,0.01
0.0,0.05742975,1819.0,0,4225.489906347764,tn,0.4,0.01
0.0,0.0045950324,1843.0,0,3111.679988663527,tn,0.4,0.01
0.0,0.0023651146,1862.0,0,19225.411825214745,tn,0.4,0.01
0.0,0.0013458258,1869.0,0,1115.9274270334645,tn,0.4,0.01
0.0,0.008635543,1876.0,0,4118.913831977261,tn,0.4,0.01
0.0,0.0054598,1886.0,0,4778.159846491471,tn,0.4,0.01
1.0,0.9952756,1888.0,1,0.0,tp,0.4,0.01
0.0,0.0065453458,1906.0,0,885.7319870600913,tn,0.4,0.01
0.0,0.0054401625,1928.0,0,1096.1701793941756,tn,0.4,0.01
0.0,0.14894825,1967.0,0,9728.068356300122,tn,0.4,0.01
0.0,0.0028775502,1978.0,0,6034.901645247388,tn,0.4,0.01
1.0,0.89401746,1993.0,1,0.0,tp,0.4,0.01
0.0,0.00415746,2000.0,0,14114.748730205349,tn,0.4,0.01
0.0,0.016492367,2018.0,0,381.38613861385966,tn,0.4,0.01
0.0,0.0010147648,2035.0,0,5185.780396214337,tn,0.4,0.01
1.0,0.9952467,2051.0,1,0.0,tp,0.4,0.01
0.0,0.78353715,2055.0,1,0.0,fn,0.4,0.01
0.0,0.09504423,2062.0,0,853.3069306930702,tn,0.4,0.01
0.0,0.003182196,2064.0,0,2459.4871091069654,tn,0.4,0.01
0.0,0.0010834803,2073.0,0,879.5843544750533,tn,0.4,0.01
0.0,0.014087735,2080.0,0,6311.2366153192415,tn,0.4,0.01
0.0,0.1459543,2106.0,0,1005.1485148514912,tn,0.4,0.01
0.0,0.004358809,2116.0,0,914.8514851485088,tn,0.4,0.01
0.0,0.0029764841,2134.0,0,674.4267277232611,tn,0.4,0.01
0.0,0.0041195704,2142.0,0,230.97029702970394,tn,0.4,0.01
0.0,0.0015583897,2143.0,0,2101.6280290905415,tn,0.4,0.01
0.0,0.07193814,2153.0,0,609.5049504950512,tn,0.4,0.01
0.0,0.023181634,2165.0,0,1548.7305166160222,tn,0.4,0.01
0.0,0.0021720366,2167.0,0,3354.7158121752727,tn,0.4,0.01
1.0,0.88469684,2176.0,1,0.0,tp,0.4,0.01
0.0,0.004125618,2187.0,0,529.4257425742544,tn,0.4,0.01
0.0,0.001915209,2218.0,0,8835.186228067469,tn,0.4,0.01
0.0,0.0035158743,2227.0,0,1831.9945103421196,tn,0.4,0.01
0.0,0.1076349,2228.0,0,7255.782982731354,tn,0.4,0.01
1.0,0.026945053,2236.0,0,-23813.920759079134,fp,0.4,0.01
0.0,0.008812042,2245.0,0,13576.967176515143,tn,0.4,0.01
0.0,0.55432403,2246.0,1,0.0,fn,0.4,0.01
0.0,0.06592804,2247.0,0,1428.6152338006068,tn,0.4,0.01
0.0,0.0106860325,2262.0,0,6770.736144097726,tn,0.4,0.01
0.0,0.001130815,2268.0,0,593.9613724532937,tn,0.4,0.01
0.0,0.0020433557,2279.0,0,12279.017355391523,tn,0.4,0.01
0.0,0.012891898,2322.0,0,912.6869914714262,tn,0.4,0.01
0.0,0.0013893507,2334.0,0,951.9372610528371,tn,0.4,0.01
1.0,0.99060714,2335.0,1,0.0,tp,0.4,0.01
0.0,0.01180593,2343.0,0,1957.3116361141,tn,0.4,0.01
0.0,0.028258642,2345.0,0,9691.33149868442,tn,0.4,0.01
0.0,0.060229205,2350.0,0,6233.155850937008,tn,0.4,0.01
0.0,0.0014360859,2352.0,0,2399.5364047223484,tn,0.4,0.01
0.0,0.06784485,2361.0,0,4607.700343880104,tn,0.4,0.01
0.0,0.0017113538,2413.0,0,177.7425742574269,tn,0.4,0.01
0.0,0.007861789,2419.0,0,948.5940594059357,tn,0.4,0.01
0.0,0.24617603,2445.0,0,14228.319021205534,tn,0.4,0.01
0.0,0.0033419488,2456.0,0,7842.014287221507,tn,0.4,0.01
0.0,0.09048712,2486.0,0,242.7326732673282,tn,0.4,0.01
0.0,0.0013001189,2496.0,0,8013.985662373656,tn,0.4,0.01
0.0,0.03443264,2516.0,0,18206.88342156209,tn,0.4,0.01
0.0,0.1611431,2545.0,0,16731.003971280123,tn,0.4,0.01
0.0,0.86791295,2572.0,1,0.0,fn,0.4,0.01
0.0,0.0008921798,2580.0,0,4336.055469213068,tn,0.4,0.01
0.0,0.0011475737,2622.0,0,2686.5154396627913,tn,0.4,0.01
0.0,0.004725801,2694.0,0,907.2475247524708,tn,0.4,0.01
0.0,0.0023227425,2699.0,0,9020.095726596337,tn,0.4,0.01
0.0,0.004821913,2705.0,0,2761.2321913693304,tn,0.4,0.01
0.0,0.00219539,2720.0,0,2761.2321913693304,tn,0.4,0.01
0.0,0.0009621961,2725.0,0,2047.6315406856884,tn,0.4,0.01
0.0,0.007096018,2728.0,0,7591.737144552375,tn,0.4,0.01
0.0,0.0028363154,2753.0,0,1308.9728457994352,tn,0.4,0.01
0.0,0.010046757,2754.0,0,13082.510101801367,tn,0.4,0.01
0.0,0.0045291646,2762.0,0,2194.7048328595265,tn,0.4,0.01
0.0,0.0010485167,2824.0,0,2449.041403363466,tn,0.4,0.01
0.0,0.38178527,2872.0,0,13022.726701357198,tn,0.4,0.01
0.0,0.3005515,2910.0,0,21231.820299551706,tn,0.4,0.01
0.0,0.013915583,2912.0,0,18450.804199418402,tn,0.4,0.01
0.0,0.0028796336,2933.0,0,13226.570813408849,tn,0.4,0.01
0.0,0.04771119,2936.0,0,24461.293446198688,tn,0.4,0.01
0.0,0.0020630637,2962.0,0,309.3861386138633,tn,0.4,0.01
0.0,0.0036893792,2982.0,0,408.47524752475147,tn,0.4,0.01
0.0,0.001622468,2986.0,0,488.5003431036166,tn,0.4,0.01
0.0,0.055334948,2988.0,0,877.3069306930702,tn,0.4,0.01
0.0,0.0025077022,2994.0,0,1433.5538294149083,tn,0.4,0.01
0.0,0.12700853,3005.0,0,15217.665651701682,tn,0.4,0.01
0.0,0.008394969,3021.0,0,6072.082712962059,tn,0.4,0.01
1.0,0.9219359,3037.0,1,0.0,tp,0.4,0.01
0.0,0.0007855492,3050.0,0,820.7524752475292,tn,0.4,0.01
0.0,0.0036215787,3064.0,0,152.67326732673246,tn,0.4,0.01
1.0,0.49470285,3084.0,1,0.0,tp,0.4,0.01
0.0,0.0016663839,3112.0,0,4807.845874205304,tn,0.4,0.01
0.0,0.004555333,3115.0,0,15588.250454464462,tn,0.4,0.01
0.0,0.0039526317,3137.0,0,12306.360250432801,tn,0.4,0.01
0.0,0.0022560465,3143.0,0,2579.1683168316813,tn,0.4,0.01
0.0,0.0016933082,3161.0,0,297.1485148514839,tn,0.4,0.01
1.0,0.9922724,3166.0,1,0.0,tp,0.4,0.01
1.0,0.0056261183,3189.0,0,-35809.31717797394,fp,0.4,0.01
0.0,0.003077635,3229.0,0,386.3762376237646,tn,0.4,0.01
0.0,0.017977873,3230.0,0,2269.9700223527034,tn,0.4,0.01
0.0,0.15699567,3249.0,0,674.4950495049561,tn,0.4,0.01
1.0,0.014323498,3273.0,0,-22926.178217821776,fp,0.4,0.01
0.0,0.0144723365,3293.0,0,8119.589599544241,tn,0.4,0.01
0.0,0.0018840465,3329.0,0,190.57425742574196,tn,0.4,0.01
0.0,0.012376217,3353.0,0,2878.037839427503,tn,0.4,0.01
0.0,0.00379524,3354.0,0,49.30693069306926,tn,0.4,0.01
0.0,0.0030617062,3390.0,0,402.29702970296785,tn,0.4,0.01
0.0,0.004467735,3403.0,0,2112.2155758365843,tn,0.4,0.01
0.0,0.0062546683,3418.0,0,8087.369881113584,tn,0.4,0.01
0.0,0.002528071,3448.0,0,1352.9520635231893,tn,0.4,0.01
0.0,0.0054468717,3455.0,0,667.9603960396053,tn,0.4,0.01
0.0,0.0043579545,3460.0,0,5489.59729540156,tn,0.4,0.01
0.0,0.0009494672,3489.0,0,868.707773747672,tn,0.4,0.01
0.0,0.010280957,3556.0,0,8485.739178836055,tn,0.4,0.01
0.0,0.0027310771,3562.0,0,3447.4031957651314,tn,0.4,0.01
0.0,0.006374259,3608.0,0,4749.573470277159,tn,0.4,0.01
0.0,0.14379187,3629.0,0,7705.30743555259,tn,0.4,0.01
0.0,0.0017558008,3637.0,0,138.89108910891082,tn,0.4,0.01
0.0,0.00982606,3664.0,0,10597.114123978827,tn,0.4,0.01
0.0,0.0045837574,3674.0,0,233.94059405940789,tn,0.4,0.01
1.0,0.026166556,3678.0,0,-50953.089983998005,fp,0.4,0.01
0.0,0.03206283,3679.0,0,17358.440031996404,tn,0.4,0.01
1.0,0.25619948,3711.0,0,-74297.32213836722,fp,0.4,0.01
0.0,0.015292045,3747.0,0,756.237623762383,tn,0.4,0.01
0.0,0.02014523,3752.0,0,183.801980198019,tn,0.4,0.01
0.0,0.0017827757,3754.0,0,1350.587589452014,tn,0.4,0.01
0.0,0.011609228,3804.0,0,626.2574257425731,tn,0.4,0.01
0.0,0.0051018293,3834.0,0,228.23762376237573,tn,0.4,0.01
1.0,0.42918336,3859.0,1,0.0,tp,0.4,0.01
0.0,0.009990124,3862.0,0,2203.268477852602,tn,0.4,0.01
0.0,0.021809876,3875.0,0,3033.14733849623,tn,0.4,0.01
0.0,0.00854793,3906.0,0,16240.551613029791,tn,0.4,0.01
0.0,0.36693704,3907.0,0,2637.3343789824576,tn,0.4,0.01
0.0,0.03540235,3916.0,0,2852.285093385348,tn,0.4,0.01
0.0,0.00891266,3942.0,0,3157.2064396715286,tn,0.4,0.01
0.0,0.14001401,3953.0,0,629.4653465346564,tn,0.4,0.01
1.0,0.16429001,3967.0,0,-14445.718581268959,fp,0.4,0.01
0.0,0.026716791,4033.0,0,3288.8887242323835,tn,0.4,0.01
0.0,0.0021873447,4052.0,0,3121.20878073496,tn,0.4,0.01
0.0,0.007976373,4079.0,0,6203.18875549981,tn,0.4,0.01
1.0,0.5092653,4081.0,1,0.0,tp,0.4,0.01
0.0,0.0007954907,4099.0,0,1633.206701327239,tn,0.4,0.01
0.0,0.081233434,4116.0,0,4446.769633340184,tn,0.4,0.01
1.0,0.99619955,4127.0,1,0.0,tp,0.4,0.01
0.0,0.0043524853,4144.0,0,6263.592654962034,tn,0.4,0.01
0.0,0.004015071,4190.0,0,19694.253282933554,tn,0.4,0.01
0.0,0.012194041,4259.0,0,1569.0649936280824,tn,0.4,0.01
0.0,0.011236335,4260.0,0,11869.55143889354,tn,0.4,0.01
0.0,0.0012736728,4268.0,0,415.7227722772295,tn,0.4,0.01
0.0,0.05815995,4293.0,0,4828.980070872523,tn,0.4,0.01
1.0,0.98979306,4320.0,1,0.0,tp,0.4,0.01
0.0,0.004670484,4337.0,0,1012.9406920890106,tn,0.4,0.01
0.0,0.0027531087,4342.0,0,1972.9171649838245,tn,0.4,0.01
0.0,0.0021111981,4354.0,0,15902.752798772708,tn,0.4,0.01
0.0,0.0020562264,4361.0,0,892.6336633663304,tn,0.4,0.01
0.0,0.0019446153,4413.0,0,8634.26937284242,tn,0.4,0.01
0.0,0.003421476,4414.0,0,1915.6968924615212,tn,0.4,0.01
0.0,0.0016724914,4415.0,0,733.0693069306872,tn,0.4,0.01
0.0,0.004895507,4423.0,0,2171.505837614459,tn,0.4,0.01
0.0,0.006237723,4427.0,0,869.4653465346491,tn,0.4,0.01
0.0,0.014903066,4447.0,0,5668.572527834127,tn,0.4,0.01
0.0,0.0044527636,4448.0,0,5668.572527834127,tn,0.4,0.01
0.0,0.034667246,4456.0,0,15591.162513208052,tn,0.4,0.01
1.0,0.74612254,4462.0,1,0.0,tp,0.4,0.01
0.0,0.002803941,4467.0,0,2534.658691003904,tn,0.4,0.01
0.0,0.0016479039,4473.0,0,4560.283992469893,tn,0.4,0.01
0.0,0.0021182015,4476.0,0,299.34241741005826,tn,0.4,0.01
0.0,0.007852173,4503.0,0,5281.700570805988,tn,0.4,0.01
0.0,0.02179118,4533.0,0,2386.4330365592323,tn,0.4,0.01
0.0,0.003552043,4550.0,0,2976.12403595417,tn,0.4,0.01
0.0,0.06200503,4576.0,0,8828.955231529486,tn,0.4,0.01
0.0,0.0028310297,4580.0,0,200.198019801981,tn,0.4,0.01
0.0,0.019818736,4585.0,0,2522.8548471190297,tn,0.4,0.01
0.0,0.003212173,4616.0,0,1314.1746887560075,tn,0.4,0.01
1.0,0.26050746,4618.0,0,-12854.611704734827,fp,0.4,0.01
0.0,0.47768015,4626.0,1,0.0,fn,0.4,0.01
0.0,0.0013903792,4631.0,0,1724.6473875110241,tn,0.4,0.01
0.0,0.30675218,4650.0,0,19510.793582087033,tn,0.4,0.01
0.0,0.010885686,4660.0,0,2107.2192922262475,tn,0.4,0.01
0.0,0.001970725,4681.0,0,6345.532458826492,tn,0.4,0.01
0.0,0.009014011,4715.0,0,1914.7511028330628,tn,0.4,0.01
0.0,0.020729208,4725.0,0,4948.619349102868,tn,0.4,0.01
0.0,0.0120643405,4727.0,0,2120.9332418390404,tn,0.4,0.01
0.0,0.02071591,4746.0,0,9938.856491890008,tn,0.4,0.01
0.0,0.06686903,4774.0,0,18146.949230687693,tn,0.4,0.01
0.0,0.0034145422,4784.0,0,8563.097521179065,tn,0.4,0.01
1.0,0.778868,4794.0,1,0.0,tp,0.4,0.01
0.0,0.005520446,4803.0,0,2307.4663486641803,tn,0.4,0.01
0.0,0.0036265359,4825.0,0,211.8415841584174,tn,0.4,0.01
0.0,0.019368438,4851.0,0,2791.0251936084824,tn,0.4,0.01
0.0,0.18162113,4852.0,0,6273.121447033453,tn,0.4,0.01
1.0,0.99702543,4858.0,1,0.0,tp,0.4,0.01
0.0,0.00332221,4863.0,0,753.2673267326754,tn,0.4,0.01
0.0,0.014302605,4894.0,0,2305.835114204485,tn,0.4,0.01
0.0,0.001926897,4907.0,0,3856.390594074299,tn,0.4,0.01
0.0,0.0026510288,4937.0,0,2835.4773061464657,tn,0.4,0.01
0.0,0.19112286,4948.0,0,17460.704226596106,tn,0.4,0.01
0.0,0.009233323,4949.0,0,11312.57852754189,tn,0.4,0.01
0.0,0.15406097,4969.0,0,7288.883035218489,tn,0.4,0.01
0.0,0.004953527,4981.0,0,6997.316784585535,tn,0.4,0.01
0.0,0.514176,4994.0,1,0.0,fn,0.4,0.01
1.0,0.9930507,4995.0,1,0.0,tp,0.4,0.01
0.0,0.002219792,4999.0,0,4857.566447086836,tn,0.4,0.01
0.0,0.08276535,5001.0,0,2169.6414077051304,tn,0.4,0.01
0.0,0.006335018,5033.0,0,112.87128712871345,tn,0.4,0.01
1.0,0.0051857065,5066.0,0,-4024.3721203803516,fp,0.4,0.01
0.0,0.01617597,5072.0,0,15410.61487110518,tn,0.4,0.01
0.0,0.0013124357,5118.0,0,2077.0943024907247,tn,0.4,0.01
0.0,0.049026515,5120.0,0,12621.76600945444,tn,0.4,0.01
0.0,0.0038199935,5126.0,0,794.1280290857248,tn,0.4,0.01
0.0,0.003569608,5133.0,0,564.9504950495029,tn,0.4,0.01
0.0,0.006141706,5164.0,0,657.4866529295832,tn,0.4,0.01
0.0,0.0062076077,5180.0,0,581.8217821782164,tn,0.4,0.01
0.0,0.1383256,5181.0,0,19371.01476239448,tn,0.4,0.01
0.0,0.00402688,5196.0,0,790.3366336633626,tn,0.4,0.01
1.0,0.19879206,5213.0,0,-56954.871415150505,fp,0.4,0.01
0.0,0.0012566778,5215.0,0,144.83168316831689,tn,0.4,0.01
0.0,0.002205049,5228.0,0,3424.704244681896,tn,0.4,0.01
0.0,0.007691676,5256.0,0,5704.570186770696,tn,0.4,0.01
0.0,0.028973693,5263.0,0,13410.03051425534,tn,0.4,0.01
1.0,0.989292,5267.0,1,0.0,tp,0.4,0.01
0.0,0.023248356,5269.0,0,5698.898961215571,tn,0.4,0.01
0.0,0.035211135,5270.0,0,1568.5920988138387,tn,0.4,0.01
0.0,0.028078828,5283.0,0,6665.805791311519,tn,0.4,0.01
0.0,0.6522214,5305.0,1,0.0,fn,0.4,0.01
0.0,0.044860296,5313.0,0,14592.326364154927,tn,0.4,0.01
0.0,0.07205299,5317.0,0,2652.1804598850285,tn,0.4,0.01
0.0,0.0017822024,5358.0,0,3316.834908954799,tn,0.4,0.01
0.0,0.0065650423,5362.0,0,7915.059082349675,tn,0.4,0.01
0.0,0.35932955,5385.0,0,7248.114212808141,tn,0.4,0.01
0.0,0.008770234,5395.0,0,4652.168040213524,tn,0.4,0.01
0.0,0.012684032,5422.0,0,17903.337155622547,tn,0.4,0.01
1.0,0.009939825,5428.0,0,-41103.63964317223,fp,0.4,0.01
1.0,0.99531037,5442.0,1,0.0,tp,0.4,0.01
0.0,0.0031653952,5445.0,0,2314.4377186861093,tn,0.4,0.01
0.0,0.0013424808,5477.0,0,13633.155480459856,tn,0.4,0.01
0.0,0.010843875,5481.0,0,8162.287619706563,tn,0.4,0.01
0.0,0.06698431,5541.0,0,1273.6015560808773,tn,0.4,0.01
0.0,0.4651044,5572.0,1,0.0,fn,0.4,0.01
0.0,0.0032131914,5574.0,0,441.8613861386111,tn,0.4,0.01
0.0,0.0015602814,5591.0,0,10768.79323381462,tn,0.4,0.01
0.0,0.023954006,5593.0,0,439.3663366336623,tn,0.4,0.01
0.0,0.060231213,5602.0,0,6926.14493292218,tn,0.4,0.01
0.0,0.0042259353,5622.0,0,821.9405940594006,tn,0.4,0.01
0.0,0.0062562064,5628.0,0,10940.604699686723,tn,0.4,0.01
0.0,0.0022525738,5632.0,0,13861.39961951261,tn,0.4,0.01
0.0,0.002779451,5650.0,0,1942.6518968728633,tn,0.4,0.01
0.0,0.002357752,5698.0,0,2917.9278832108394,tn,0.4,0.01
1.0,0.021279247,5700.0,0,-16710.369992854154,fp,0.4,0.01
0.0,0.012863706,5724.0,0,9074.411087076238,tn,0.4,0.01
1.0,0.99240196,5735.0,1,0.0,tp,0.4,0.01
0.0,0.013321906,5742.0,0,9074.411087076238,tn,0.4,0.01
0.0,0.010824706,5774.0,0,614.2903636898336,tn,0.4,0.01
0.0,0.011777227,5794.0,0,5998.841011805867,tn,0.4,0.01
0.0,0.0011553653,5837.0,0,5229.189337873133,tn,0.4,0.01
0.0,0.004094184,5891.0,0,645.3861386138597,tn,0.4,0.01
0.0,0.0020337773,5912.0,0,8960.404754042072,tn,0.4,0.01
1.0,0.010547006,5927.0,0,-6036.355294786919,fp,0.4,0.01
0.0,0.0026292833,5944.0,0,3071.6272823127074,tn,0.4,0.01
0.0,0.0012987135,5952.0,0,2782.9859817664837,tn,0.4,0.01
0.0,0.0023413082,5991.0,0,2382.3840872571673,tn,0.4,0.01
0.0,0.00068048754,6030.0,0,556.5971963532975,tn,0.4,0.01
1.0,0.08757211,6034.0,0,-74867.87296566949,fp,0.4,0.01
0.0,0.002282775,6040.0,0,231.2455641603774,tn,0.4,0.01
1.0,0.19118747,6051.0,0,225.51496116188991,fp,0.4,0.01
0.0,0.007941548,6061.0,0,50.97029702970303,tn,0.4,0.01
0.0,0.002381819,6062.0,0,15596.986630695232,tn,0.4,0.01
1.0,0.97373384,6075.0,1,0.0,tp,0.4,0.01
1.0,0.124213904,6083.0,0,-64032.708733228865,fp,0.4,0.01
0.0,0.072226435,6097.0,0,770.7734031122964,tn,0.4,0.01
1.0,0.005382334,6118.0,0,-15257.592159960968,fp,0.4,0.01
0.0,0.006043812,6138.0,0,1332.1446916968998,tn,0.4,0.01
0.0,0.0016253996,6148.0,0,1177.5080874424093,tn,0.4,0.01
0.0,0.0063935015,6157.0,0,9673.752995820192,tn,0.4,0.01
1.0,0.9544126,6158.0,1,0.0,tp,0.4,0.01
0.0,0.028871149,6226.0,0,19347.7182924457,tn,0.4,0.01
0.0,0.03122596,6265.0,0,1721.3371238113905,tn,0.4,0.01
